prompt_name,index,source,ground_truth,prediction,correct,text_preview
cot_stepwise,0,Finance_TRUE_50,True,True,True,At least 61 people have been killed in clashes between different ethnic groups in Ethiopia s Oromiya...
cot_stepwise,1,Finance_TRUE_50,True,True,True,The Trump administration is nearing completion of new â€œBuy Americanâ€ rules to make it easier to ...
cot_stepwise,2,Finance_TRUE_50,True,False,False,German Finance Minister Wolfgang Schaeuble has issued a warning to U.S. President-elect Donald Trump...
cot_stepwise,3,Finance_TRUE_50,True,True,True,Singer Chris Brown and rapper Lil Wayne have reportedly been named in a federal investigation for th...
cot_stepwise,4,Finance_TRUE_50,True,False,False,â€¦    Is because he has a very powerful bullshit detector. We know this thanks to a fascinating and...
cot_stepwise,5,Finance_TRUE_50,True,False,False,Democrats were seething Tuesday night over President Donald Trumpâ€™s decision to nominate Judge Nei...
cot_stepwise,6,Finance_TRUE_50,True,True,True,(CNN) The Democratic candidates for president gathered in New Hampshire Thursday for their fifth deb...
cot_stepwise,7,Finance_TRUE_50,True,True,True,U.S. Republican presidential nominee Donald Trump on Friday accused Mexican billionaire Carlos Slim ...
cot_stepwise,8,Finance_TRUE_50,True,True,True,"â€œLook on the sunny side of life. â€ â€œTurn your face toward the sun, and the shadows will fall b..."
cot_stepwise,9,Finance_TRUE_50,True,True,True,Former Officer Peter Liang will not serve any time in prison for fatally shooting an unarmed man in ...
cot_stepwise,10,Finance_TRUE_50,True,True,True,Hungarian prosecutors said on Friday they had launched an investigation into the financial reporting...
cot_stepwise,11,Finance_TRUE_50,True,True,True,South Carolina is suing the U.S. government to recover $100 million in fines it says the Department ...
cot_stepwise,12,Finance_TRUE_50,True,True,True,"MOSCOW  â€”   Tiger shooter,   horseman and architect of Russiaâ€™s revival as a muscular global pow..."
cot_stepwise,13,Finance_TRUE_50,True,True,True,Democratic presidential nominee Hillary Clintonâ€™s campaign deployed a popular surrogate on Friday ...
cot_stepwise,14,Finance_TRUE_50,True,True,True,U.S. Republicans on Friday repealed a securities disclosure rule aimed at curbing corruption at ener...
cot_stepwise,15,Finance_TRUE_50,True,True,True,The U.S. Congress is struggling through another contentious week as infighting over defense spending...
cot_stepwise,16,Finance_TRUE_50,True,False,False,New York Times Reporter Karen Crouse queried 56 PGA players at the Genesis Open last week in Los Ang...
cot_stepwise,17,Finance_TRUE_50,True,True,True,Cambodian government lawyers filed a lawsuit on Friday to demand the dissolution of the main opposit...
cot_stepwise,18,Finance_TRUE_50,True,True,True,The United States stepped up pressure on China on Saturday to rein in its actions in the South China...
cot_stepwise,19,Finance_TRUE_50,True,True,True,"WASHINGTON  â€”   Travelers were stranded around the world, protests escalated in the United States ..."
cot_stepwise,20,Finance_TRUE_50,True,True,True,Saudi authorities fired a senior education official and other supervisors after a school textbook wa...
cot_stepwise,21,Finance_TRUE_50,True,True,True,Russia s parliament warned on Friday some U.S. and other foreign media could be declared  foreign ag...
cot_stepwise,22,Finance_TRUE_50,True,True,True,Hillary Clinton said on Wednesday she suspects President Donald Trumpâ€™s campaign gave guidance to ...
cot_stepwise,23,Finance_TRUE_50,True,True,True,"Editorâ€™s note: This article first ran on July 13, 2012, but weâ€™re running it again because the t..."
cot_stepwise,24,Finance_TRUE_50,True,True,True,WASHINGTON -- Former Florida Gov. Jeb Bush will lay out a vision of American foreign policy on Wedne...
cot_stepwise,25,Finance_TRUE_50,True,True,True,"YOU KIND OF WANT the fashion designer Rick Owens to be a monosyllabic, misanthropic recluse. Itâ€™s ..."
cot_stepwise,26,Finance_TRUE_50,True,True,True,"North Korea has backed presumptive U.S. Republican nominee Donald Trump, with a propaganda website p..."
cot_stepwise,27,Finance_TRUE_50,True,True,True,U.S. Senate Republicans may include a repeal of Obamacareâ€™s individual mandate in their version of...
cot_stepwise,28,Finance_TRUE_50,True,True,True,"India s top court unanimously ruled on Thursday that individual privacy is a fundamental right, a ve..."
cot_stepwise,29,Finance_TRUE_50,True,True,True,Video of a confrontation between a news photographer and protesters at the University of Missouri on...
cot_stepwise,30,Finance_TRUE_50,True,True,True,"On Friday morning, the third day in his four-day New England campaign swing, Libertarian presidentia..."
cot_stepwise,31,Finance_TRUE_50,True,True,True,MANILA  â€”   Philippine officials confirmed on Tuesday that a Canadian man held captive by the mili...
cot_stepwise,32,Finance_TRUE_50,True,True,True,The bipartisan commission responsible for arranging presidential debates on Sunday rebuffed Donald J...
cot_stepwise,33,Finance_TRUE_50,True,True,True,"Monday on the Senate floor, Majority Leader Mitch McConnell ( ) said the Senateâ€™s work on the heal..."
cot_stepwise,34,Finance_TRUE_50,True,True,True,WASHINGTON  â€”   Although there is plenty of anxiety in Washington about the shaky early performanc...
cot_stepwise,35,Finance_TRUE_50,True,False,False,"Thursdayâ€™s nuclear option vote restores 200 years of Senate practice, going far beyond Neil Gorsuc..."
cot_stepwise,36,Finance_TRUE_50,True,True,True,WASHINGTON  â€”   The whirlwind first week of Donald J. Trumpâ€™s presidency had all the bravura hal...
cot_stepwise,37,Finance_TRUE_50,True,True,True,Iraq s Kurdish region said on Thursday it had offered a joint Kurdish-Iraqi deployment at a strategi...
cot_stepwise,38,Finance_TRUE_50,True,False,False,"America's constitutional democracy is going to collapse.

Some day â€” not tomorrow, not next year, ..."
cot_stepwise,39,Finance_TRUE_50,True,True,True,"Donald Trumpâ€™s presidential campaign is buying commercial time on a TV station in West Palm Beach,..."
cot_stepwise,40,Finance_TRUE_50,True,True,True,Austria s Social Democratic (SPO) Chancellor Christian Kern pledged on Sunday to get to the bottom o...
cot_stepwise,41,Finance_TRUE_50,True,True,True,Americaâ€™s allies in Asia were silent on Wednesday over confusion about a U.S. aircraft carrier gro...
cot_stepwise,42,Finance_TRUE_50,True,True,True,U.S. Treasury Secretary Steven Mnuchin said on Friday that new sanctions imposed against Venezuela w...
cot_stepwise,43,Finance_TRUE_50,True,True,True,"North Carolina on Thursday repealed a law restricting bathroom use for transgender people, hoping to..."
cot_stepwise,44,Finance_TRUE_50,True,False,False,"Marine Le Pen, the presidential candidate for Franceâ€™s populist National Front (FN) has pledged to..."
cot_stepwise,45,Finance_TRUE_50,True,True,True,"LOS ANGELES  â€”   â€œThe Great Wall,â€ an epic fantasy film that cost at least $150 million to mak..."
cot_stepwise,46,Finance_TRUE_50,True,True,True,U.N. special envoy on Syria Staffan de Mistura will arrive in Kazakhstan s capital on Friday to take...
cot_stepwise,47,Finance_TRUE_50,True,False,False,Washington Post writer Erik Wemple has updated his fake news story to indicate that Breitbart News w...
cot_stepwise,48,Finance_TRUE_50,True,True,True,European Council President Donald Tusk said on Tuesday that it was up to Britain to determine if the...
cot_stepwise,49,Finance_TRUE_50,True,True,True,"Donald Trump is running riot in the GOP china shop and gleefully tearing the place up.

Consider the..."
cot_stepwise,50,Finance_TRUE_50,True,True,True,As U.S. President Donald Trump and some of America s democratic allies talk up a vision of  Indo-Pac...
cot_stepwise,51,Finance_TRUE_50,True,True,True,Lawyers for former national security adviser Michael Flynn have halted communications with U.S. Pres...
cot_stepwise,52,Finance_TRUE_50,True,True,True,"The Vatican needs to bring cases of suspected money laundering to trial, a European finance watchdog..."
cot_stepwise,53,Finance_TRUE_50,True,True,True,An American college student sentenced by North Korea to 15 years of hard labor on charges that he tr...
cot_stepwise,54,Finance_TRUE_50,True,True,True,Illegal miners in South Africa are swallowing unrefined gold and platinum in condoms as a new tactic...
cot_stepwise,55,Finance_TRUE_50,True,True,True,"President Muhammadu Buhari is to visit southeast Nigeria this week, his spokesman said on Monday, hi..."
cot_stepwise,56,Finance_TRUE_50,True,True,True,A newspaper report that British Prime Minister Theresa May is preparing to offer up to 20 billion po...
cot_stepwise,57,Finance_TRUE_50,True,True,True,President Donald Trump on Wednesday dropped a U.S. commitment to a two-state solution to the Israeli...
cot_stepwise,58,Finance_TRUE_50,True,False,False,Organised crime is diversifying its activities as traditional drug smugglers are now expanding into ...
cot_stepwise,59,Finance_TRUE_50,True,True,True,"President Donald Trump released his budget blueprint on Thursday, an effort to prioritize safety and..."
cot_stepwise,60,Finance_TRUE_50,True,True,True,"The recent formal entries into the Republican race by Marco Rubio, Rand Paul and Ted Cruz have stirr..."
cot_stepwise,61,Finance_TRUE_50,True,True,True,Activist shareholders plan a record number of resolutions focused on climate change at U.S. company ...
cot_stepwise,62,Finance_TRUE_50,True,True,True,Indonesian anti-terrorism police have detained 18 people with links to militant groups in a bid to c...
cot_stepwise,63,Finance_TRUE_50,True,False,False,Elon Musk is threatening to resign from President Donald Trumpâ€™s business advisory panel if he ext...
cot_stepwise,64,Finance_TRUE_50,True,True,True,"While U.S. President Donald Trump tried to win over skeptics in Congress on Tuesday, he never had to..."
cot_stepwise,65,Finance_TRUE_50,True,True,True,"Several countries, the United Nations and journalist groups are demanding the release of Reuters rep..."
cot_stepwise,66,Finance_TRUE_50,True,True,True,German Chancellor Angela Merkel s Christian Democrats (CDU) and the rival Social Democrats (SPD) are...
cot_stepwise,67,Finance_TRUE_50,True,True,True,Israeli missiles struck a military position near Damascus overnight and Syria s air defense system t...
cot_stepwise,68,Finance_TRUE_50,True,True,True,Is North Korea irrational? Or does it just pretend to be? North Korea has given the world ample reas...
cot_stepwise,69,Finance_TRUE_50,True,True,True,President-elect Donald Trump planned to meet with Vice President-elect Mike Pence in New York on Tue...
cot_stepwise,70,Finance_TRUE_50,True,True,True,BERLIN  â€”   Austriaâ€™s highest court threw out the results of the nationâ€™s presidential electio...
cot_stepwise,71,Finance_TRUE_50,True,Unknown,False,"AUSTIN, Texas, May 15 (Reuters) - Republican-backed legislation to put new blockades on same-sex mar..."
cot_stepwise,72,Finance_TRUE_50,True,True,True,The White House attracted pungent waggery on Wednesday after using the arcane theme of a big block o...
cot_stepwise,73,Finance_TRUE_50,True,True,True,"President Barack Obama was set on Wednesday to make his first visit to a U.S. mosque, a trip the Whi..."
cot_stepwise,74,Finance_TRUE_50,True,True,True,"Every American president has a favorite foreign leader. For Donald Trump, it seems to be Japanese Pr..."
cot_stepwise,75,Finance_TRUE_50,True,True,True,U.S. Defense Secretary Ash Carter on Tuesday called for changes in the U.S. military that would cut ...
cot_stepwise,76,Finance_TRUE_50,True,True,True,WASHINGTON  â€”   Senator Chuck Schumer of New York wasnâ€™t planning on being leader of the Senate ...
cot_stepwise,77,Finance_TRUE_50,True,True,True,"Prime Minister Theresa May hailed  a new sense of optimism  in Brexit talks, telling parliament on M..."
cot_stepwise,78,Finance_TRUE_50,True,True,True,How do New York Times journalists use technology in their jobs and in their personal lives? Rory Smi...
cot_stepwise,79,Finance_TRUE_50,True,True,True,Mexicoâ€™s Foreign Ministry announced on Thursday that seven other Latin American nations   a statem...
cot_stepwise,80,Finance_TRUE_50,True,True,True,BEIJING  â€”   Secretary of State Rex W. Tillerson signaled on Friday that the Trump administration ...
cot_stepwise,81,Finance_TRUE_50,True,True,True,WASHINGTON  â€”   Days after Islamist militants stormed the American diplomatic compound in Benghazi...
cot_stepwise,82,Finance_TRUE_50,True,True,True,"Donald Trump's Problems Are Much Deeper Than A Campaign Manager

Things are not going well for Donal..."
cot_stepwise,83,Finance_TRUE_50,True,True,True,"Kay Abramowitz has been working, with a few breaks, since she was 14. Now 76, she is a partner in a ..."
cot_stepwise,84,Finance_TRUE_50,True,True,True,"Their leads, however, are all within the margin of error, indicating a tight race in the three key e..."
cot_stepwise,85,Finance_TRUE_50,True,False,False,"In two   articles for the New York Timesâ€˜ Sunday Review, the Gray Lady attacks Breitbart News and ..."
cot_stepwise,86,Finance_TRUE_50,True,True,True,"Wealthy business owners, such as President Donald Trump, stand to gain from a provision in the Repub..."
cot_stepwise,87,Finance_TRUE_50,True,True,True,President Donald Trump has decided not to end the North America Free Trade Agreement (NAFTA) that ha...
cot_stepwise,88,Finance_TRUE_50,True,True,True,"Hillary Clinton won at least four of five primaries on Tuesday, pushing her closer to the Democratic..."
cot_stepwise,89,Finance_TRUE_50,True,True,True,A Bahraini military court sentenced six men to death and revoked their citizenship after they were c...
cot_stepwise,90,Finance_TRUE_50,True,True,True,Hundreds of bee hives worth over a half million dollars shipped to Californiaâ€™s Central Valley for...
cot_stepwise,91,Finance_TRUE_50,True,True,True,"A    college student in Michigan has been charged with hazing, accused of smearing peanut butter on ..."
cot_stepwise,92,Finance_TRUE_50,True,True,True,Images released by North Korea on Thursday appeared to show it has succeeded in developing a missile...
cot_stepwise,93,Finance_TRUE_50,True,True,True,"On a rooftop overlooking the walls of Jerusalemâ€™s Old City, around 200 American-Israeli fans of Do..."
cot_stepwise,94,Finance_TRUE_50,True,True,True,Editorâ€™s note: Weâ€™re resurfacing this Eat column from last year for Smarter Living to give you s...
cot_stepwise,95,Finance_TRUE_50,True,True,True,"Applying for financial aid for college got a lot harder this month, in the thick of application seas..."
cot_stepwise,96,Finance_TRUE_50,True,True,True,"Even as his chances of winning the Democratic presidential nomination slip away, Senator Bernie Sand..."
cot_stepwise,97,Finance_TRUE_50,True,True,True,Britain s parliament backed a second reading of legislation to sever ties with the European Union ea...
cot_stepwise,98,Finance_TRUE_50,True,True,True,"BALTIMORE  â€”   As a black man and a lifelong resident of this city, Ray Kelly has been stopped by ..."
cot_stepwise,99,Finance_TRUE_50,True,True,True,White House Budget Director Mick Mulvaney emerged from a meeting with House Republicans with an ulti...
cot_stepwise,100,Finance_TRUE_50,True,True,True,"Get Ready For A Fight To Replace Scalia

So it's only fitting that news of his death at age 79 ignit..."
cot_stepwise,101,Finance_TRUE_50,True,False,False,One need not look too deeply to discover the two groups behind the movement to impeach Donald Trump ...
cot_stepwise,102,Finance_TRUE_50,True,True,True,"ATHENS, Ohio  â€”   After decades as one of Americaâ€™s most reliable political bellwethers, an inev..."
cot_stepwise,103,Finance_TRUE_50,True,True,True,The Palestinian leadership may turn to the U.N. General Assembly if Washington vetoes a draft U.N. S...
cot_stepwise,104,Finance_TRUE_50,True,True,True,A jury did not convict Washington stateâ€™s auditor on money-laundering and tax-evasion charges on T...
cot_stepwise,105,Finance_TRUE_50,True,True,True,"The Democratic National Committee is offering its ""deep and sincere apology"" to Bernie Sanders, his ..."
cot_stepwise,106,Finance_TRUE_50,True,False,False,President Donald Trump is expected to sign an executive order on religious liberty issues on Thursda...
cot_stepwise,107,Finance_TRUE_50,True,True,True,Heathrow Airport announced a public consultation on the proposed development of a third runway at Eu...
cot_stepwise,108,Finance_TRUE_50,True,False,False,It seems like a million years ago when Democratic supporters of Bernie Sanders andÂ Hillary Clinton ...
cot_stepwise,109,Finance_TRUE_50,True,True,True,"Dr. Frank Sacks, a professor of nutrition at Harvard, likes to challenge his audience when he gives ..."
cot_stepwise,110,Finance_TRUE_50,True,True,True,"MOSCOW  â€”   Dressed as concentration camp inmates, each wearing a striped uniform with the yellow ..."
cot_stepwise,111,Finance_TRUE_50,True,True,True,Former Russian economy minister Alexei Ulyukayev was found guilty of soliciting a $2 million bribe a...
cot_stepwise,112,Finance_TRUE_50,True,True,True,"Ivanka Trump, 34, is many things: a mother, an executive and an entrepreneur who has a prominent rol..."
cot_stepwise,113,Finance_TRUE_50,True,True,True,"While the nuclear arms accord with Iran is being hailed as a historic agreement, it should be regard..."
cot_stepwise,114,Finance_TRUE_50,True,True,True,Facebook Inc (FB.O) Chief Operating Officer Sheryl Sandberg said on Thursday the company was committ...
cot_stepwise,115,Finance_TRUE_50,True,True,True,The United States is weighing imposing sanctions on countries that do business with North Korea and ...
cot_stepwise,116,Finance_TRUE_50,True,True,True,THE HOUSE Select Committee on Benghazi further discredited itself on Thursday as its Republican memb...
cot_stepwise,117,Finance_TRUE_50,True,True,True,The premier of Germany s most populous state has become the most senior member of Chancellor Angela ...
cot_stepwise,118,Finance_TRUE_50,True,True,True,"Good morning. Welcome to California Today, a morning update on the stories that matter to California..."
cot_stepwise,119,Finance_TRUE_50,True,True,True,"Republicans have never passed an Obamacare repeal through both houses of Congress, forcing Obama to ..."
cot_stepwise,120,Finance_TRUE_50,True,True,True,UNITED NATIONS  â€”     hours after President Trump swatted away at a broad international consensus ...
cot_stepwise,121,Finance_TRUE_50,True,True,True,The U.S. Senateâ€™s No. 2 Republican said on Monday that he hoped a vote could be held next week on ...
cot_stepwise,122,Finance_TRUE_50,True,True,True,No party is likely to obtain a majority of votes in Austria s parliamentary election on Oct. 15.  A ...
cot_stepwise,123,Finance_TRUE_50,True,True,True,"Rindge, New Hampshire (CNN) The war over Wall Street between Bernie Sanders and Hillary Clinton esca..."
cot_stepwise,124,Finance_TRUE_50,True,True,True,Highlights of the day for U.S. President Donald Trumpâ€™s administration on Thursday: U.S. Attorney ...
cot_stepwise,125,Finance_TRUE_50,True,True,True,"Real â€œpatriots,â€ the Bundys claim, stand against a behemoth government that has grasped their la..."
cot_stepwise,126,Finance_TRUE_50,True,True,True,"The Obama administration has made ""virtually no progress"" to increase transparency and accountabilit..."
cot_stepwise,127,Finance_TRUE_50,True,True,True,"A vote by Iraq s minority Kurds for independence is a blow to the United States, which has spent yea..."
cot_stepwise,128,Finance_TRUE_50,True,True,True,"The head of Russian state oil giant Rosneft, Igor Sechin, will not be in Moscow on Wednesday where h..."
cot_stepwise,129,Finance_TRUE_50,True,True,True,The White House expressed confidence on Monday that Saudi Arabia would not follow through on a repor...
cot_stepwise,130,Finance_TRUE_50,True,True,True,A Bahraini civil society group has defended sending a delegation to Israel as a gesture of tolerance...
cot_stepwise,131,Finance_TRUE_50,True,True,True,"It was meant to silence her critics, but by pledging to lead the Conservative Party into the next el..."
cot_stepwise,132,Finance_TRUE_50,True,True,True,Dissent surfaced again in the Association of Southeast Asian Nations (ASEAN) after Malaysia disavowe...
cot_stepwise,133,Finance_TRUE_50,True,True,True,Colombia s government on Tuesday urged the ELN rebels to turn over as soon as possible the body of a...
cot_stepwise,134,Finance_TRUE_50,True,True,True,Utah Republican Sen. Mike Lee told an audience at Washingtonâ€™s Heritage Foundation Wednesday that ...
cot_stepwise,135,Finance_TRUE_50,True,True,True,The company owned by the family of senior White House aide Jared Kushner will skip roadshow events i...
cot_stepwise,136,Finance_TRUE_50,True,True,True,Republican presidential front-runner Donald Trump vowed on Monday to pursue a strong U.S. alliance w...
cot_stepwise,137,Finance_TRUE_50,True,True,True,Supreme Court nominee Merrick Garland has been sympathetic to government regulators in his almost tw...
cot_stepwise,138,Finance_TRUE_50,True,True,True,"Washington (CNN) A House panel approved a measure Wednesday that cuts funding for Amtrak, less than ..."
cot_stepwise,139,Finance_TRUE_50,True,True,True,The head of the Senate Finance Committee said on Friday he doubted negotiators trying to craft a tax...
cot_stepwise,140,Finance_TRUE_50,True,True,True,The European Union s chief Brexit negotiator said on Thursday he was worried by Britain s plans for ...
cot_stepwise,141,Finance_TRUE_50,True,True,True,President Barack Obama said on Thursday that he will focus his final-year legislative efforts on cri...
cot_stepwise,142,Finance_TRUE_50,True,True,True,Washington (CNN) Donald Trump is poised to breeze through another round of primary contests this wee...
cot_stepwise,143,Finance_TRUE_50,True,True,True,The warming of the oceans due to climate change is now unstoppable after record temperatures last ye...
cot_stepwise,144,Finance_TRUE_50,True,True,True,"Despite public promises of cooperation from Facebook and other social media companies, congressional..."
cot_stepwise,145,Finance_TRUE_50,True,True,True,"ERIN, Wis. â€”  Benign conditions at Erin Hills made for a scoring fest and a crowded leaderboard th..."
cot_stepwise,146,Finance_TRUE_50,True,False,False,"Although only a fifth of constituencies have returned their official results thus far, the referendu..."
cot_stepwise,147,Finance_TRUE_50,True,False,False,"Protesters campaigning against Sharia Law were met with a number of   on Saturday, as   rallies took..."
cot_stepwise,148,Finance_TRUE_50,True,True,True,"UNITED NATIONS  â€”   In my nearly three years covering the United Nations Security Council, I have ..."
cot_stepwise,149,Finance_TRUE_50,True,True,True,The following people are mentioned as contenders for senior roles as U.S. President-elect Donald Tru...
cot_stepwise,150,Finance_FAKE_50,False,False,True,You re gonna love this patriot! He speaks for each and every one of us who are 100% FED Up! with  of...
cot_stepwise,151,Finance_FAKE_50,False,False,True,"This article was written by Tyler Durden and originally published at Zero Hedge . 
Editor’s Comment:..."
cot_stepwise,152,Finance_FAKE_50,False,True,False,Donald Trump kicked off his Monday morning by tweeting something so stupid that it was necessary to ...
cot_stepwise,153,Finance_FAKE_50,False,False,True,"We Are Change 
Dow Jones Futures are plummeting -650 as I write this. It’s a repeat of Brexit as inv..."
cot_stepwise,154,Finance_FAKE_50,False,False,True,The world is reeling today as Britain just made the shocking decision to leave the European Union (E...
cot_stepwise,155,Finance_FAKE_50,False,False,True,"The woman in the picture above, Arlene Barnum, of Oklahoma, understands that the preservation of our..."
cot_stepwise,156,Finance_FAKE_50,False,False,True,"Man coolly gets to ATM machine after flashing Samsung Galaxy Note 7 to queue Posted on 
The Delhi Po..."
cot_stepwise,157,Finance_FAKE_50,False,False,True,"Everyone to blame for twats like Trump 'except the people who vote for them' 13-11-16 
PEOPLE who di..."
